Frame,Angle
92,"{'Flexão_CotoveloD': 170.85055287178022, 'Flexão_CotoveloE': 176.85030511446544, 'Abdução_OmbroE': 175.69462260162828, 'Abdução_OmbroD': 167.43572085042112, 'Flexão_OmbroE': 125.15449503698764, 'Flexão_OmbroD': 115.15485831312499}"
94,"{'Flexão_CotoveloD': 175.2347503631387, 'Flexão_CotoveloE': 176.425475821111, 'Abdução_OmbroE': 175.84596668687885, 'Abdução_OmbroD': 168.26100322346218, 'Flexão_OmbroE': 128.51172542691637, 'Flexão_OmbroD': 108.33036129693913}"
96,"{'Flexão_CotoveloD': 179.234205290017, 'Flexão_CotoveloE': 176.91790068881454, 'Abdução_OmbroE': 177.01913767242388, 'Abdução_OmbroD': 170.3956363230101, 'Flexão_OmbroE': 130.61641950240985, 'Flexão_OmbroD': 107.54580247392177}"
98,"{'Flexão_CotoveloD': 176.7538428708031, 'Flexão_CotoveloE': 178.56620899711848, 'Abdução_OmbroE': 178.01531527466977, 'Abdução_OmbroD': 174.04555394700347, 'Flexão_OmbroE': 136.11550106257266, 'Flexão_OmbroD': 108.96603442029493}"
100,"{'Flexão_CotoveloD': 176.75320825986634, 'Flexão_CotoveloE': 177.6179567211921, 'Abdução_OmbroE': 177.47831480897847, 'Abdução_OmbroD': 172.42637935447917, 'Flexão_OmbroE': 133.5561869487495, 'Flexão_OmbroD': 107.36588165462402}"
102,"{'Flexão_CotoveloD': 176.49057396892118, 'Flexão_CotoveloE': 178.73746508176876, 'Abdução_OmbroE': 178.17524628594495, 'Abdução_OmbroD': 172.43780728536163, 'Flexão_OmbroE': 137.24388500266122, 'Flexão_OmbroD': 104.22455149624095}"
104,"{'Flexão_CotoveloD': 177.39748516483633, 'Flexão_CotoveloE': 178.5823896549028, 'Abdução_OmbroE': 177.84470642412123, 'Abdução_OmbroD': 173.17436891390471, 'Flexão_OmbroE': 136.55004778802288, 'Flexão_OmbroD': 103.41189058045958}"
106,"{'Flexão_CotoveloD': 175.9546939901245, 'Flexão_CotoveloE': 177.75116619455486, 'Abdução_OmbroE': 178.30093293105338, 'Abdução_OmbroD': 173.17111631200495, 'Flexão_OmbroE': 139.54504000785886, 'Flexão_OmbroD': 102.78843794275579}"
108,"{'Flexão_CotoveloD': 177.61599729630345, 'Flexão_CotoveloE': 176.96939605293522, 'Abdução_OmbroE': 177.9462006604442, 'Abdução_OmbroD': 171.04957080975993, 'Flexão_OmbroE': 135.1780237547964, 'Flexão_OmbroD': 105.93391926120333}"
110,"{'Flexão_CotoveloD': 177.259440430844, 'Flexão_CotoveloE': 177.2937040472444, 'Abdução_OmbroE': 178.06902036768005, 'Abdução_OmbroD': 171.35568989493552, 'Flexão_OmbroE': 133.77214092074996, 'Flexão_OmbroD': 105.4120669232423}"
