Frame,Angle
32,"{'Flexão_CotoveloD': 121.88990533001392, 'Flexão_CotoveloE': 114.36699576187615, 'Abdução_OmbroE': 172.30607860107673, 'Abdução_OmbroD': 117.27387792551364, 'Flexão_OmbroE': 89.68557786816399, 'Flexão_OmbroD': 73.26402766415472}"
33,"{'Flexão_CotoveloD': 127.39867037501273, 'Flexão_CotoveloE': 113.47013245799525, 'Abdução_OmbroE': 174.57534608466682, 'Abdução_OmbroD': 120.00444084287042, 'Flexão_OmbroE': 87.41723415651076, 'Flexão_OmbroD': 78.42766824893566}"
34,"{'Flexão_CotoveloD': 130.4497807098728, 'Flexão_CotoveloE': 113.41627459068235, 'Abdução_OmbroE': 172.28519203664084, 'Abdução_OmbroD': 121.36679731079991, 'Flexão_OmbroE': 88.51726090759455, 'Flexão_OmbroD': 80.65152557537624}"
35,"{'Flexão_CotoveloD': 119.01551102604515, 'Flexão_CotoveloE': 116.22584334392496, 'Abdução_OmbroE': 174.26439482919733, 'Abdução_OmbroD': 118.08428331486449, 'Flexão_OmbroE': 91.13153535967669, 'Flexão_OmbroD': 68.07961542796762}"
36,"{'Flexão_CotoveloD': 128.72780311337397, 'Flexão_CotoveloE': 117.06590164035858, 'Abdução_OmbroE': 172.05174490165908, 'Abdução_OmbroD': 120.15005922622085, 'Flexão_OmbroE': 93.26527830646832, 'Flexão_OmbroD': 80.58129719635781}"
37,"{'Flexão_CotoveloD': 114.70297430381093, 'Flexão_CotoveloE': 114.41580377779019, 'Abdução_OmbroE': 175.89807762327422, 'Abdução_OmbroD': 118.99627419728887, 'Flexão_OmbroE': 90.33563702336615, 'Flexão_OmbroD': 65.2106886335247}"
38,"{'Flexão_CotoveloD': 119.46167561773544, 'Flexão_CotoveloE': 122.56964184974257, 'Abdução_OmbroE': 173.684388774671, 'Abdução_OmbroD': 119.33314138417487, 'Flexão_OmbroE': 97.95843304356087, 'Flexão_OmbroD': 68.46724606914482}"
39,"{'Flexão_CotoveloD': 119.57126624214625, 'Flexão_CotoveloE': 118.78301502763877, 'Abdução_OmbroE': 176.82092691031107, 'Abdução_OmbroD': 119.56840976201008, 'Flexão_OmbroE': 94.68108756529323, 'Flexão_OmbroD': 70.19018830194186}"
40,"{'Flexão_CotoveloD': 124.41225026592149, 'Flexão_CotoveloE': 119.45156440894695, 'Abdução_OmbroE': 173.66171105675315, 'Abdução_OmbroD': 119.98481271868576, 'Flexão_OmbroE': 96.74495041005727, 'Flexão_OmbroD': 75.11667916151478}"
41,"{'Flexão_CotoveloD': 116.40183595685743, 'Flexão_CotoveloE': 116.32438759481957, 'Abdução_OmbroE': 177.02739187902827, 'Abdução_OmbroD': 120.85831931474922, 'Flexão_OmbroE': 92.90376539691228, 'Flexão_OmbroD': 67.39692993397378}"
42,"{'Flexão_CotoveloD': 120.75354629870893, 'Flexão_CotoveloE': 118.59555134813681, 'Abdução_OmbroE': 177.90991733498063, 'Abdução_OmbroD': 121.54073652078574, 'Flexão_OmbroE': 94.95029879069465, 'Flexão_OmbroD': 73.56965779818154}"
43,"{'Flexão_CotoveloD': 134.15631726319583, 'Flexão_CotoveloE': 115.89833605698172, 'Abdução_OmbroE': 177.29336148038604, 'Abdução_OmbroD': 123.54469713095696, 'Flexão_OmbroE': 92.09766190850326, 'Flexão_OmbroD': 85.21582334649472}"
44,"{'Flexão_CotoveloD': 112.83490767060172, 'Flexão_CotoveloE': 113.25700320383177, 'Abdução_OmbroE': 176.9959233698933, 'Abdução_OmbroD': 119.24493182638153, 'Flexão_OmbroE': 91.13877021386027, 'Flexão_OmbroD': 58.878313717747474}"
45,"{'Flexão_CotoveloD': 110.58576388112897, 'Flexão_CotoveloE': 114.6440010831456, 'Abdução_OmbroE': 176.8731774376143, 'Abdução_OmbroD': 118.97935316039033, 'Flexão_OmbroE': 92.44458776780263, 'Flexão_OmbroD': 56.201279397047585}"
46,"{'Flexão_CotoveloD': 105.68444416315815, 'Flexão_CotoveloE': 116.13214285255833, 'Abdução_OmbroE': 178.5976182364983, 'Abdução_OmbroD': 118.44292829673992, 'Flexão_OmbroE': 95.04045169972396, 'Flexão_OmbroD': 52.20448792002192}"
47,"{'Flexão_CotoveloD': 107.93253373350765, 'Flexão_CotoveloE': 115.5308894982134, 'Abdução_OmbroE': 179.46167659981393, 'Abdução_OmbroD': 119.02436621920464, 'Flexão_OmbroE': 94.83802839189516, 'Flexão_OmbroD': 55.45800351330095}"
48,"{'Flexão_CotoveloD': 115.85613049156873, 'Flexão_CotoveloE': 121.48772809154147, 'Abdução_OmbroE': 173.06838818160048, 'Abdução_OmbroD': 121.5579809913078, 'Flexão_OmbroE': 101.06812307038561, 'Flexão_OmbroD': 63.221175798250755}"
49,"{'Flexão_CotoveloD': 106.57330021942437, 'Flexão_CotoveloE': 129.5105849064251, 'Abdução_OmbroE': 167.02992354694692, 'Abdução_OmbroD': 119.28235636657845, 'Flexão_OmbroE': 109.11479594547052, 'Flexão_OmbroD': 50.41370382780897}"
50,"{'Flexão_CotoveloD': 116.47591913937939, 'Flexão_CotoveloE': 134.15488910835543, 'Abdução_OmbroE': 155.13698224752352, 'Abdução_OmbroD': 120.62606641476883, 'Flexão_OmbroE': 114.47258961079574, 'Flexão_OmbroD': 60.11211499261164}"
