Frame,Angle
80,"{'Flexão_CotoveloD': 157.21572698631604, 'Flexão_CotoveloE': 175.46530317588483, 'Abdução_OmbroE': 174.13399479539405, 'Abdução_OmbroD': 160.62595490212965, 'Flexão_OmbroE': 108.67019785077379, 'Flexão_OmbroD': 120.47991170498635}"
82,"{'Flexão_CotoveloD': 168.7703117130485, 'Flexão_CotoveloE': 175.39543707422825, 'Abdução_OmbroE': 174.19488815456538, 'Abdução_OmbroD': 167.66226317157114, 'Flexão_OmbroE': 112.5117068287864, 'Flexão_OmbroD': 124.91669437408345}"
84,"{'Flexão_CotoveloD': 165.25051440831817, 'Flexão_CotoveloE': 174.95588389677386, 'Abdução_OmbroE': 174.52519265854818, 'Abdução_OmbroD': 164.21761001989302, 'Flexão_OmbroE': 111.78216132499865, 'Flexão_OmbroD': 122.38773321148508}"
86,"{'Flexão_CotoveloD': 164.60612086942132, 'Flexão_CotoveloE': 173.72953374539043, 'Abdução_OmbroE': 174.87928996181088, 'Abdução_OmbroD': 164.92052120882988, 'Flexão_OmbroE': 111.66029880440264, 'Flexão_OmbroD': 124.67254985670539}"
88,"{'Flexão_CotoveloD': 164.52144071738286, 'Flexão_CotoveloE': 173.45029330814867, 'Abdução_OmbroE': 174.3526129499393, 'Abdução_OmbroD': 165.2647715047537, 'Flexão_OmbroE': 112.32491873804672, 'Flexão_OmbroD': 124.51033456496535}"
90,"{'Flexão_CotoveloD': 156.2837289887691, 'Flexão_CotoveloE': 163.5732078617592, 'Abdução_OmbroE': 169.02529565837284, 'Abdução_OmbroD': 162.56588121045746, 'Flexão_OmbroE': 112.48003994766763, 'Flexão_OmbroD': 116.68124893823682}"
92,"{'Flexão_CotoveloD': 104.3252796757865, 'Flexão_CotoveloE': 150.9062997120473, 'Abdução_OmbroE': 166.02364784727166, 'Abdução_OmbroD': 155.7687754155857, 'Flexão_OmbroE': 110.60273906823416, 'Flexão_OmbroD': 111.08195113764643}"
94,"{'Flexão_CotoveloD': 81.53536732991705, 'Flexão_CotoveloE': 137.75601017050397, 'Abdução_OmbroE': 164.07022319632443, 'Abdução_OmbroD': 152.0403268889902, 'Flexão_OmbroE': 109.19948987118995, 'Flexão_OmbroD': 107.10276610778622}"
96,"{'Flexão_CotoveloD': 97.56032519746084, 'Flexão_CotoveloE': 171.0678808605301, 'Abdução_OmbroE': 169.63601749703585, 'Abdução_OmbroD': 155.55955038017981, 'Flexão_OmbroE': 111.2472873138773, 'Flexão_OmbroD': 112.14130190475665}"
98,"{'Flexão_CotoveloD': 72.30389052294997, 'Flexão_CotoveloE': 128.02335065645997, 'Abdução_OmbroE': 163.32285118716413, 'Abdução_OmbroD': 149.35967355216061, 'Flexão_OmbroE': 108.74395556849343, 'Flexão_OmbroD': 106.66851288535291}"
100,"{'Flexão_CotoveloD': 70.8533437116692, 'Flexão_CotoveloE': 46.34813479364692, 'Abdução_OmbroE': 154.1303829327372, 'Abdução_OmbroD': 149.7852168126909, 'Flexão_OmbroE': 101.16910877772385, 'Flexão_OmbroD': 106.17838005601519}"
102,"{'Flexão_CotoveloD': 70.60769997683224, 'Flexão_CotoveloE': 46.678928081554744, 'Abdução_OmbroE': 153.32241188313873, 'Abdução_OmbroD': 151.2086627448243, 'Flexão_OmbroE': 101.03539403641847, 'Flexão_OmbroD': 106.99365684351848}"
104,"{'Flexão_CotoveloD': 90.79470890071171, 'Flexão_CotoveloE': 162.22480583053675, 'Abdução_OmbroE': 167.5664994521405, 'Abdução_OmbroD': 153.91702421654836, 'Flexão_OmbroE': 111.19960821362821, 'Flexão_OmbroD': 111.32411483385346}"
106,"{'Flexão_CotoveloD': 93.81553072067446, 'Flexão_CotoveloE': 155.58564486581025, 'Abdução_OmbroE': 167.31383170025052, 'Abdução_OmbroD': 156.60057739149403, 'Flexão_OmbroE': 109.260330010301, 'Flexão_OmbroD': 115.00604634734663}"
108,"{'Flexão_CotoveloD': 168.57638682140578, 'Flexão_CotoveloE': 174.10632405989995, 'Abdução_OmbroE': 174.19552573680625, 'Abdução_OmbroD': 166.36083574228044, 'Flexão_OmbroE': 110.98765913598513, 'Flexão_OmbroD': 125.8886096553882}"
