Frame,Angle
89,"{'Flexão_Cab': 121.65757281841778, 'Flexão_Tro': 174.90880243646393, 'Rotação_Tro': 2.092302415786925}"
90,"{'Flexão_Cab': 128.62960942335525, 'Flexão_Tro': 173.28466446316614, 'Rotação_Tro': 1.9767726083727486}"
91,"{'Flexão_Cab': 130.604197818895, 'Flexão_Tro': 173.14974838366123, 'Rotação_Tro': 2.000733683969297}"
92,"{'Flexão_Cab': 125.8855018438015, 'Flexão_Tro': 174.10211098188847, 'Rotação_Tro': 1.7428847437660664}"
93,"{'Flexão_Cab': 132.7102315396495, 'Flexão_Tro': 172.39783775010144, 'Rotação_Tro': 1.700875211215674}"
94,"{'Flexão_Cab': 129.18993217936915, 'Flexão_Tro': 171.46153300297354, 'Rotação_Tro': 1.6133369445151362}"
95,"{'Flexão_Cab': 130.5910826333522, 'Flexão_Tro': 172.1228817479652, 'Rotação_Tro': 1.6149291832328712}"
96,"{'Flexão_Cab': 129.7781579405721, 'Flexão_Tro': 174.68168642716947, 'Rotação_Tro': 2.1127903386472706}"
97,"{'Flexão_Cab': 130.10737376674143, 'Flexão_Tro': 171.0294953471637, 'Rotação_Tro': 2.1243413098861157}"
98,"{'Flexão_Cab': 131.93774762189696, 'Flexão_Tro': 169.66714713374782, 'Rotação_Tro': 1.7953939415197153}"
99,"{'Flexão_Cab': 132.33112445001257, 'Flexão_Tro': 175.25024958096688, 'Rotação_Tro': 1.4191392036436195}"
100,"{'Flexão_Cab': 133.16751698044274, 'Flexão_Tro': 174.03606620142156, 'Rotação_Tro': 1.7388353841016784}"
101,"{'Flexão_Cab': 134.0286996153569, 'Flexão_Tro': 173.43098645817088, 'Rotação_Tro': 1.653503805847241}"
102,"{'Flexão_Cab': 124.27102416574911, 'Flexão_Tro': 173.9084506199339, 'Rotação_Tro': 1.6338528534333392}"
103,"{'Flexão_Cab': 125.34278389512542, 'Flexão_Tro': 173.6558992564792, 'Rotação_Tro': 1.7928940012384114}"
104,"{'Flexão_Cab': 136.2156760504225, 'Flexão_Tro': 172.48911016545634, 'Rotação_Tro': 0.9814640419802083}"
105,"{'Flexão_Cab': 136.03991155970698, 'Flexão_Tro': 172.61424787902888, 'Rotação_Tro': 1.4019531627330892}"
106,"{'Flexão_Cab': 137.7336214307204, 'Flexão_Tro': 171.52387762924593, 'Rotação_Tro': 1.6957431211155123}"
107,"{'Flexão_Cab': 138.69325371395934, 'Flexão_Tro': 170.7916978491884, 'Rotação_Tro': 1.726672613822164}"
108,"{'Flexão_Cab': 140.10273008244434, 'Flexão_Tro': 171.64538938823367, 'Rotação_Tro': 1.8607850447055967}"
109,"{'Flexão_Cab': 141.30228982386947, 'Flexão_Tro': 172.20306549016496, 'Rotação_Tro': 1.8578122410698406}"
110,"{'Flexão_Cab': 140.4360398002135, 'Flexão_Tro': 171.90796756516858, 'Rotação_Tro': 1.63665628230347}"
111,"{'Flexão_Cab': 143.188717671815, 'Flexão_Tro': 173.47897905702663, 'Rotação_Tro': 1.8106406969438484}"
112,"{'Flexão_Cab': 145.74212434442512, 'Flexão_Tro': 172.83326612863894, 'Rotação_Tro': 1.8739655215908775}"
113,"{'Flexão_Cab': 148.32206466218793, 'Flexão_Tro': 169.31640422014678, 'Rotação_Tro': 1.893834449086264}"
114,"{'Flexão_Cab': 146.0702219317853, 'Flexão_Tro': 172.71789310762398, 'Rotação_Tro': 1.699868387304444}"
115,"{'Flexão_Cab': 145.97245024993242, 'Flexão_Tro': 172.04431649520885, 'Rotação_Tro': 1.2530882450571867}"
116,"{'Flexão_Cab': 145.77221792152417, 'Flexão_Tro': 172.55703508730974, 'Rotação_Tro': 1.5775376913419106}"
117,"{'Flexão_Cab': 146.4765976899261, 'Flexão_Tro': 170.63539762838556, 'Rotação_Tro': 1.5998511825582873}"
118,"{'Flexão_Cab': 147.7575785235735, 'Flexão_Tro': 170.84457226587492, 'Rotação_Tro': 1.5866076256315342}"
119,"{'Flexão_Cab': 145.44714831638663, 'Flexão_Tro': 174.1462314682853, 'Rotação_Tro': 1.6186223056709146}"
120,"{'Flexão_Cab': 153.36640307575465, 'Flexão_Tro': 168.57459865010733, 'Rotação_Tro': 1.6259197451791503}"
121,"{'Flexão_Cab': 149.54201797702268, 'Flexão_Tro': 166.79103224045878, 'Rotação_Tro': 1.6431547381395444}"
122,"{'Flexão_Cab': 146.0207583210506, 'Flexão_Tro': 167.3716744355701, 'Rotação_Tro': 1.607522213138494}"
123,"{'Flexão_Cab': 145.77000369596468, 'Flexão_Tro': 171.7040682349372, 'Rotação_Tro': 1.8207157088691872}"
124,"{'Flexão_Cab': 143.77319202637904, 'Flexão_Tro': 169.64489046118442, 'Rotação_Tro': 1.8472357872101894}"
125,"{'Flexão_Cab': 142.8356237729913, 'Flexão_Tro': 169.06072442654624, 'Rotação_Tro': 1.5050340739560928}"
126,"{'Flexão_Cab': 141.92825539551438, 'Flexão_Tro': 169.93800214470147, 'Rotação_Tro': 1.858164561035174}"
127,"{'Flexão_Cab': 144.38375464041107, 'Flexão_Tro': 168.66321603017903, 'Rotação_Tro': 1.5303405698868766}"
128,"{'Flexão_Cab': 141.83471714218211, 'Flexão_Tro': 167.6816736532998, 'Rotação_Tro': 1.7299975883202339}"
129,"{'Flexão_Cab': 140.49678795339878, 'Flexão_Tro': 169.2949534947097, 'Rotação_Tro': 1.9531972410213443}"
130,"{'Flexão_Cab': 135.9852364085982, 'Flexão_Tro': 173.01228068046555, 'Rotação_Tro': 2.00379921076928}"
131,"{'Flexão_Cab': 136.9753563431642, 'Flexão_Tro': 170.4170912378356, 'Rotação_Tro': 1.6190481587945746}"
