Frame,Angle
154,"{'Flexão_CotoveloD': 65.52121779309942, 'Flexão_CotoveloE': 157.09691746016347, 'Abdução_OmbroE': 154.193758343193, 'Abdução_OmbroD': 142.70464108537698, 'Flexão_OmbroE': 108.87652650687663, 'Flexão_OmbroD': 88.85528578971523}"
156,"{'Flexão_CotoveloD': 66.1603882752632, 'Flexão_CotoveloE': 142.24341796926657, 'Abdução_OmbroE': 149.56667830206993, 'Abdução_OmbroD': 141.3362554187488, 'Flexão_OmbroE': 107.19198260828819, 'Flexão_OmbroD': 81.58027784397231}"
158,"{'Flexão_CotoveloD': 68.01328001714754, 'Flexão_CotoveloE': 122.75964796090575, 'Abdução_OmbroE': 140.78785344993977, 'Abdução_OmbroD': 139.34381572433645, 'Flexão_OmbroE': 99.30951344072008, 'Flexão_OmbroD': 77.76349658840581}"
160,"{'Flexão_CotoveloD': 67.69070391301733, 'Flexão_CotoveloE': 127.82225743786739, 'Abdução_OmbroE': 140.75248241635376, 'Abdução_OmbroD': 138.63939406144198, 'Flexão_OmbroE': 100.45587529786415, 'Flexão_OmbroD': 75.25419059610026}"
162,"{'Flexão_CotoveloD': 69.6823222055996, 'Flexão_CotoveloE': 128.10828097780157, 'Abdução_OmbroE': 139.1616091475166, 'Abdução_OmbroD': 138.44711737314202, 'Flexão_OmbroE': 100.84622411538584, 'Flexão_OmbroD': 70.63159282196855}"
164,"{'Flexão_CotoveloD': 68.66055312838618, 'Flexão_CotoveloE': 118.36453569619044, 'Abdução_OmbroE': 132.66530936682406, 'Abdução_OmbroD': 138.69236438156656, 'Flexão_OmbroE': 97.70355426897913, 'Flexão_OmbroD': 61.41265851678709}"
166,"{'Flexão_CotoveloD': 64.82707343038395, 'Flexão_CotoveloE': 109.79012020287881, 'Abdução_OmbroE': 129.9424550189203, 'Abdução_OmbroD': 140.92907830220008, 'Flexão_OmbroE': 93.20778392195848, 'Flexão_OmbroD': 67.77456343385367}"
168,"{'Flexão_CotoveloD': 66.1450009838169, 'Flexão_CotoveloE': 115.71267572242003, 'Abdução_OmbroE': 132.4996088080455, 'Abdução_OmbroD': 140.51509656838493, 'Flexão_OmbroE': 96.71684691255537, 'Flexão_OmbroD': 64.70639068593954}"
170,"{'Flexão_CotoveloD': 67.16281632295869, 'Flexão_CotoveloE': 116.84370028093065, 'Abdução_OmbroE': 132.14732284580916, 'Abdução_OmbroD': 139.94382751544825, 'Flexão_OmbroE': 99.15469307108829, 'Flexão_OmbroD': 55.4338265899633}"
172,"{'Flexão_CotoveloD': 67.02781184201444, 'Flexão_CotoveloE': 118.14518221257923, 'Abdução_OmbroE': 130.87089563148717, 'Abdução_OmbroD': 140.36492627953436, 'Flexão_OmbroE': 96.19330036763469, 'Flexão_OmbroD': 61.684311655583386}"
174,"{'Flexão_CotoveloD': 69.69840355173042, 'Flexão_CotoveloE': 132.00103789511502, 'Abdução_OmbroE': 133.7439213915137, 'Abdução_OmbroD': 138.4889460460726, 'Flexão_OmbroE': 98.47488990517115, 'Flexão_OmbroD': 61.33684719714043}"
176,"{'Flexão_CotoveloD': 68.38926973023426, 'Flexão_CotoveloE': 127.94092331689436, 'Abdução_OmbroE': 135.1527463979317, 'Abdução_OmbroD': 140.00895305630223, 'Flexão_OmbroE': 99.51309606302999, 'Flexão_OmbroD': 65.6020726364854}"
