Frame,Angle
132,"{'Flexão_Cab': 61.35028421231206, 'Flexão_Tro': 165.377804262227, 'Rotação_Tro': 5.269820799923958}"
134,"{'Flexão_Cab': 63.172794609641954, 'Flexão_Tro': 162.53530649229126, 'Rotação_Tro': 3.6313425322735147}"
136,"{'Flexão_Cab': 64.79633149156672, 'Flexão_Tro': 163.21974459980146, 'Rotação_Tro': 3.7942063194482354}"
138,"{'Flexão_Cab': 61.798240974227824, 'Flexão_Tro': 163.48297611079838, 'Rotação_Tro': 2.967126177412875}"
140,"{'Flexão_Cab': 61.44338977700636, 'Flexão_Tro': 168.74718586809286, 'Rotação_Tro': 2.7990743361564023}"
142,"{'Flexão_Cab': 63.92688903684167, 'Flexão_Tro': 169.42029271167178, 'Rotação_Tro': 2.6264805578297055}"
144,"{'Flexão_Cab': 62.37276099224809, 'Flexão_Tro': 163.97652493285744, 'Rotação_Tro': 1.7799669308886343}"
146,"{'Flexão_Cab': 65.12184634974712, 'Flexão_Tro': 169.57534605742262, 'Rotação_Tro': 2.6442035842797877}"
148,"{'Flexão_Cab': 67.70410057127609, 'Flexão_Tro': 171.1449517976582, 'Rotação_Tro': 2.922146573984991}"
150,"{'Flexão_Cab': 70.48380306074738, 'Flexão_Tro': 171.6543160974548, 'Rotação_Tro': 3.764571695504993}"
152,"{'Flexão_Cab': 71.55195097455021, 'Flexão_Tro': 173.11208162046742, 'Rotação_Tro': 6.8722810497579445}"
154,"{'Flexão_Cab': 70.36564458431, 'Flexão_Tro': 173.88305322630745, 'Rotação_Tro': 3.919420044327995}"
156,"{'Flexão_Cab': 70.81944627859406, 'Flexão_Tro': 172.15078721015863, 'Rotação_Tro': 2.34204114248462}"
158,"{'Flexão_Cab': 68.58258687565286, 'Flexão_Tro': 166.7763408646482, 'Rotação_Tro': 4.307833318276901}"
160,"{'Flexão_Cab': 67.43464659005866, 'Flexão_Tro': 168.80041643332783, 'Rotação_Tro': 3.0369927261232292}"
162,"{'Flexão_Cab': 67.08617759821492, 'Flexão_Tro': 168.10385229979312, 'Rotação_Tro': 4.47901903420687}"
164,"{'Flexão_Cab': 61.07291797763351, 'Flexão_Tro': 165.22483366554195, 'Rotação_Tro': 4.752863979375005}"
166,"{'Flexão_Cab': 65.78371630229803, 'Flexão_Tro': 165.9128910906812, 'Rotação_Tro': 4.895363033220682}"
168,"{'Flexão_Cab': 63.72919548414541, 'Flexão_Tro': 163.90951081626744, 'Rotação_Tro': 5.029140825410007}"
170,"{'Flexão_Cab': 66.96258603129529, 'Flexão_Tro': 172.14696357243423, 'Rotação_Tro': 5.551230611833575}"
172,"{'Flexão_Cab': 65.86145266887372, 'Flexão_Tro': 166.58160197621243, 'Rotação_Tro': 2.9579129862309235}"
174,"{'Flexão_Cab': 66.15679272296623, 'Flexão_Tro': 169.30812786225454, 'Rotação_Tro': 2.120001291203327}"
176,"{'Flexão_Cab': 68.04014119609415, 'Flexão_Tro': 174.22677851895563, 'Rotação_Tro': 2.3860112140665914}"
178,"{'Flexão_Cab': 69.19004915664077, 'Flexão_Tro': 173.02112777961992, 'Rotação_Tro': 2.7887583603735715}"
180,"{'Flexão_Cab': 64.91374840434693, 'Flexão_Tro': 169.258031441821, 'Rotação_Tro': 2.880202555427152}"
182,"{'Flexão_Cab': 71.12036017313422, 'Flexão_Tro': 170.26310204013666, 'Rotação_Tro': 5.275685678503161}"
184,"{'Flexão_Cab': 66.23404799826393, 'Flexão_Tro': 165.21284977033696, 'Rotação_Tro': 2.5878721614278914}"
186,"{'Flexão_Cab': 65.9811161356173, 'Flexão_Tro': 169.45858426631233, 'Rotação_Tro': 2.802034308194424}"
188,"{'Flexão_Cab': 69.11511308711101, 'Flexão_Tro': 173.16544188793333, 'Rotação_Tro': 1.701103479901926}"
190,"{'Flexão_Cab': 67.71188214203288, 'Flexão_Tro': 169.50598656632712, 'Rotação_Tro': 3.6769261732401555}"
192,"{'Flexão_Cab': 62.473638843460776, 'Flexão_Tro': 162.0560075988183, 'Rotação_Tro': 4.327086365913155}"
194,"{'Flexão_Cab': 71.26298106896031, 'Flexão_Tro': 171.90206731625523, 'Rotação_Tro': 1.9799656939245325}"
196,"{'Flexão_Cab': 65.77914414327628, 'Flexão_Tro': 172.98900817773878, 'Rotação_Tro': 2.540041873875428}"
198,"{'Flexão_Cab': 62.76672920561468, 'Flexão_Tro': 168.21272140011354, 'Rotação_Tro': 2.315532468446589}"
200,"{'Flexão_Cab': 64.84945889014458, 'Flexão_Tro': 168.18223136140165, 'Rotação_Tro': 3.6939221915370433}"
202,"{'Flexão_Cab': 62.85823837390612, 'Flexão_Tro': 167.55786813567383, 'Rotação_Tro': 6.788708973845825}"
204,"{'Flexão_Cab': 65.72022375179706, 'Flexão_Tro': 170.2636090765316, 'Rotação_Tro': 7.579188401094343}"
206,"{'Flexão_Cab': 64.19985856205918, 'Flexão_Tro': 170.250946059526, 'Rotação_Tro': 5.995616522138782}"
208,"{'Flexão_Cab': 71.55481069747773, 'Flexão_Tro': 173.33149658594226, 'Rotação_Tro': 6.595548833859908}"
210,"{'Flexão_Cab': 74.15783943628352, 'Flexão_Tro': 175.50190487583208, 'Rotação_Tro': 5.604030564714238}"
212,"{'Flexão_Cab': 63.602493752639816, 'Flexão_Tro': 167.7717804909132, 'Rotação_Tro': 4.381179136138548}"
214,"{'Flexão_Cab': 66.78946216993282, 'Flexão_Tro': 165.21469234438044, 'Rotação_Tro': 5.6128044818069585}"
216,"{'Flexão_Cab': 69.38955946925635, 'Flexão_Tro': 169.19309850546387, 'Rotação_Tro': 5.432438892297971}"
218,"{'Flexão_Cab': 69.63651607196492, 'Flexão_Tro': 166.558211303115, 'Rotação_Tro': 2.2454278640980205}"
220,"{'Flexão_Cab': 65.96303345838437, 'Flexão_Tro': 163.6988142366812, 'Rotação_Tro': 2.4609600670580694}"
222,"{'Flexão_Cab': 68.92931086924935, 'Flexão_Tro': 168.00698445783078, 'Rotação_Tro': 4.894544414556131}"
224,"{'Flexão_Cab': 67.5255144995573, 'Flexão_Tro': 163.8149604220889, 'Rotação_Tro': 6.3242818384190365}"
226,"{'Flexão_Cab': 72.4562028296834, 'Flexão_Tro': 169.60812413812212, 'Rotação_Tro': 7.150864480608138}"
228,"{'Flexão_Cab': 66.73475161069727, 'Flexão_Tro': 163.7390242090457, 'Rotação_Tro': 5.295247073963845}"
230,"{'Flexão_Cab': 63.61182649139944, 'Flexão_Tro': 162.62320164909818, 'Rotação_Tro': 2.4788811410569482}"
