Frame,Angle
32,"{'Flexão_CotoveloD': 112.57044724672076, 'Flexão_CotoveloE': 127.74638478347876, 'Abdução_OmbroE': 165.43363340836552, 'Abdução_OmbroD': 140.23403590978384, 'Flexão_OmbroE': 111.94011592667059, 'Flexão_OmbroD': 73.12112839918971}"
33,"{'Flexão_CotoveloD': 114.52210518661249, 'Flexão_CotoveloE': 131.1688381460973, 'Abdução_OmbroE': 163.06593895563628, 'Abdução_OmbroD': 140.6569167524098, 'Flexão_OmbroE': 114.44106114561984, 'Flexão_OmbroD': 74.5146084364818}"
34,"{'Flexão_CotoveloD': 112.70853649432364, 'Flexão_CotoveloE': 130.48048930796642, 'Abdução_OmbroE': 165.3817734422652, 'Abdução_OmbroD': 140.5833216435936, 'Flexão_OmbroE': 112.86709969003637, 'Flexão_OmbroD': 72.39583129575031}"
35,"{'Flexão_CotoveloD': 110.91460181181726, 'Flexão_CotoveloE': 128.93073190350034, 'Abdução_OmbroE': 165.5530227434805, 'Abdução_OmbroD': 140.47382371528195, 'Flexão_OmbroE': 111.92812538425052, 'Flexão_OmbroD': 71.92484086767215}"
36,"{'Flexão_CotoveloD': 110.19752974165529, 'Flexão_CotoveloE': 130.88770055762302, 'Abdução_OmbroE': 163.68850278422235, 'Abdução_OmbroD': 139.46395504240627, 'Flexão_OmbroE': 111.3078068835119, 'Flexão_OmbroD': 71.69464005038662}"
37,"{'Flexão_CotoveloD': 113.41755291811884, 'Flexão_CotoveloE': 134.1497163743914, 'Abdução_OmbroE': 160.27517971837634, 'Abdução_OmbroD': 140.38979174014395, 'Flexão_OmbroE': 116.52107258598187, 'Flexão_OmbroD': 73.13285925319002}"
38,"{'Flexão_CotoveloD': 113.49706316292273, 'Flexão_CotoveloE': 136.29722922337385, 'Abdução_OmbroE': 161.0448589302853, 'Abdução_OmbroD': 141.56886187895918, 'Flexão_OmbroE': 117.58594884793557, 'Flexão_OmbroD': 73.93834023466113}"
39,"{'Flexão_CotoveloD': 109.02268303808883, 'Flexão_CotoveloE': 134.34425224063958, 'Abdução_OmbroE': 163.69676147454464, 'Abdução_OmbroD': 141.67567849557614, 'Flexão_OmbroE': 114.61107628838504, 'Flexão_OmbroD': 71.04304028329715}"
40,"{'Flexão_CotoveloD': 108.94117780466142, 'Flexão_CotoveloE': 136.18981529506652, 'Abdução_OmbroE': 163.14147731615606, 'Abdução_OmbroD': 141.71362014934886, 'Flexão_OmbroE': 115.84940996454756, 'Flexão_OmbroD': 71.41238003934066}"
41,"{'Flexão_CotoveloD': 109.2684947246013, 'Flexão_CotoveloE': 137.27404765281787, 'Abdução_OmbroE': 161.69940139342208, 'Abdução_OmbroD': 140.84547877558424, 'Flexão_OmbroE': 116.00001464094748, 'Flexão_OmbroD': 71.73517910233525}"
42,"{'Flexão_CotoveloD': 108.8686062935305, 'Flexão_CotoveloE': 135.3126663914478, 'Abdução_OmbroE': 163.36557413643217, 'Abdução_OmbroD': 141.51928262326683, 'Flexão_OmbroE': 115.79320175421113, 'Flexão_OmbroD': 70.59425478935901}"
43,"{'Flexão_CotoveloD': 112.12494010251635, 'Flexão_CotoveloE': 137.05150526198196, 'Abdução_OmbroE': 161.99256628835587, 'Abdução_OmbroD': 141.482059528109, 'Flexão_OmbroE': 116.78541164129103, 'Flexão_OmbroD': 72.29101313191583}"
44,"{'Flexão_CotoveloD': 109.66118911187004, 'Flexão_CotoveloE': 134.7993588036346, 'Abdução_OmbroE': 164.0722294000887, 'Abdução_OmbroD': 141.06312901814, 'Flexão_OmbroE': 116.76136052901612, 'Flexão_OmbroD': 69.13916713287563}"
45,"{'Flexão_CotoveloD': 111.88963328982292, 'Flexão_CotoveloE': 134.88574810654177, 'Abdução_OmbroE': 163.24337973352698, 'Abdução_OmbroD': 140.6695805591914, 'Flexão_OmbroE': 111.91681720124288, 'Flexão_OmbroD': 74.20959930806474}"
46,"{'Flexão_CotoveloD': 113.72893809331347, 'Flexão_CotoveloE': 134.54858678935395, 'Abdução_OmbroE': 162.2816874460917, 'Abdução_OmbroD': 140.8777454013607, 'Flexão_OmbroE': 111.62123723657483, 'Flexão_OmbroD': 76.05216568759838}"
47,"{'Flexão_CotoveloD': 113.77815496046296, 'Flexão_CotoveloE': 131.77096391211174, 'Abdução_OmbroE': 162.2526787021744, 'Abdução_OmbroD': 140.92513596805267, 'Flexão_OmbroE': 112.92177568199888, 'Flexão_OmbroD': 75.53471046178677}"
48,"{'Flexão_CotoveloD': 111.77087694013882, 'Flexão_CotoveloE': 131.2944967621807, 'Abdução_OmbroE': 164.84647168368258, 'Abdução_OmbroD': 140.623449139519, 'Flexão_OmbroE': 111.18835515751151, 'Flexão_OmbroD': 73.41542823950192}"
49,"{'Flexão_CotoveloD': 112.34876462424494, 'Flexão_CotoveloE': 129.03394814118207, 'Abdução_OmbroE': 166.96446945120925, 'Abdução_OmbroD': 140.72696578828646, 'Flexão_OmbroE': 110.4628352784833, 'Flexão_OmbroD': 72.61045318999173}"
50,"{'Flexão_CotoveloD': 109.08670797401578, 'Flexão_CotoveloE': 130.7882785816708, 'Abdução_OmbroE': 169.54103594327376, 'Abdução_OmbroD': 140.54614229579008, 'Flexão_OmbroE': 113.48375256669183, 'Flexão_OmbroD': 68.83028596821379}"
51,"{'Flexão_CotoveloD': 111.0710337586309, 'Flexão_CotoveloE': 128.2475715597267, 'Abdução_OmbroE': 169.76939409088843, 'Abdução_OmbroD': 141.20012837580074, 'Flexão_OmbroE': 112.62632251567643, 'Flexão_OmbroD': 71.49615491305495}"
52,"{'Flexão_CotoveloD': 111.57309953463208, 'Flexão_CotoveloE': 129.23728115256623, 'Abdução_OmbroE': 168.04750449826452, 'Abdução_OmbroD': 139.95339881417212, 'Flexão_OmbroE': 113.09352050049878, 'Flexão_OmbroD': 71.31013856778753}"
53,"{'Flexão_CotoveloD': 113.0357936666765, 'Flexão_CotoveloE': 127.16928032436424, 'Abdução_OmbroE': 169.05397153535574, 'Abdução_OmbroD': 140.02641061163942, 'Flexão_OmbroE': 108.65684396144813, 'Flexão_OmbroD': 75.87303599253907}"
54,"{'Flexão_CotoveloD': 114.00828558728965, 'Flexão_CotoveloE': 124.86351859364771, 'Abdução_OmbroE': 172.43024270464855, 'Abdução_OmbroD': 140.55300163871615, 'Flexão_OmbroE': 107.04067141638416, 'Flexão_OmbroD': 75.76676670705729}"
55,"{'Flexão_CotoveloD': 116.417420265256, 'Flexão_CotoveloE': 128.14269523313004, 'Abdução_OmbroE': 172.01445568892453, 'Abdução_OmbroD': 140.17792072509621, 'Flexão_OmbroE': 109.86497416065026, 'Flexão_OmbroD': 76.17438501407263}"
56,"{'Flexão_CotoveloD': 112.61262652489268, 'Flexão_CotoveloE': 131.02677129875627, 'Abdução_OmbroE': 175.39152187243536, 'Abdução_OmbroD': 139.74519039630584, 'Flexão_OmbroE': 109.8297977761749, 'Flexão_OmbroD': 72.46639080023837}"
57,"{'Flexão_CotoveloD': 111.39427948883032, 'Flexão_CotoveloE': 130.75378417022813, 'Abdução_OmbroE': 176.8743347557509, 'Abdução_OmbroD': 139.61420056823113, 'Flexão_OmbroE': 107.79793628065036, 'Flexão_OmbroD': 72.78076947869695}"
58,"{'Flexão_CotoveloD': 113.34824610235226, 'Flexão_CotoveloE': 127.64102812642454, 'Abdução_OmbroE': 176.04329479723543, 'Abdução_OmbroD': 139.84544624535212, 'Flexão_OmbroE': 104.17227150527475, 'Flexão_OmbroD': 75.21427033814321}"
59,"{'Flexão_CotoveloD': 113.77666531582348, 'Flexão_CotoveloE': 130.164054221265, 'Abdução_OmbroE': 174.92157732641155, 'Abdução_OmbroD': 139.80512000489546, 'Flexão_OmbroE': 105.9582190225491, 'Flexão_OmbroD': 72.61709298401784}"
60,"{'Flexão_CotoveloD': 106.31243651567522, 'Flexão_CotoveloE': 124.71091177405945, 'Abdução_OmbroE': 178.19718197817593, 'Abdução_OmbroD': 139.3257977755212, 'Flexão_OmbroE': 102.43428510561367, 'Flexão_OmbroD': 69.17526986809519}"
61,"{'Flexão_CotoveloD': 106.7390455572125, 'Flexão_CotoveloE': 123.20759625630375, 'Abdução_OmbroE': 178.6062159713905, 'Abdução_OmbroD': 138.62555876808912, 'Flexão_OmbroE': 100.71633302889677, 'Flexão_OmbroD': 69.64434310783767}"
62,"{'Flexão_CotoveloD': 105.09034527670694, 'Flexão_CotoveloE': 123.25266048086426, 'Abdução_OmbroE': 177.59797310311217, 'Abdução_OmbroD': 138.63043175424184, 'Flexão_OmbroE': 99.1248403233306, 'Flexão_OmbroD': 67.75108657898849}"
63,"{'Flexão_CotoveloD': 107.9364670542251, 'Flexão_CotoveloE': 122.2158854782178, 'Abdução_OmbroE': 175.9201086302219, 'Abdução_OmbroD': 139.40011850502094, 'Flexão_OmbroE': 96.6959308165668, 'Flexão_OmbroD': 70.13891357021889}"
64,"{'Flexão_CotoveloD': 104.13742044249203, 'Flexão_CotoveloE': 120.90264231866783, 'Abdução_OmbroE': 171.5534856051687, 'Abdução_OmbroD': 139.39382634970687, 'Flexão_OmbroE': 95.89195174748365, 'Flexão_OmbroD': 66.0107145635826}"
65,"{'Flexão_CotoveloD': 102.44778168007956, 'Flexão_CotoveloE': 120.20954983383447, 'Abdução_OmbroE': 169.47569430233466, 'Abdução_OmbroD': 139.0493665707064, 'Flexão_OmbroE': 94.2931699434874, 'Flexão_OmbroD': 65.27435132363968}"
66,"{'Flexão_CotoveloD': 97.80030514986625, 'Flexão_CotoveloE': 117.76821322915751, 'Abdução_OmbroE': 165.4600214571817, 'Abdução_OmbroD': 139.0893124203199, 'Flexão_OmbroE': 94.1036842988889, 'Flexão_OmbroD': 60.178178563721715}"
67,"{'Flexão_CotoveloD': 103.30498483975191, 'Flexão_CotoveloE': 115.68188497429776, 'Abdução_OmbroE': 166.7407355488783, 'Abdução_OmbroD': 137.56524098339887, 'Flexão_OmbroE': 89.70862589576012, 'Flexão_OmbroD': 63.54159324724829}"
68,"{'Flexão_CotoveloD': 110.41926391333709, 'Flexão_CotoveloE': 117.15539679578345, 'Abdução_OmbroE': 167.60108513028683, 'Abdução_OmbroD': 138.46127210539194, 'Flexão_OmbroE': 90.98352204915248, 'Flexão_OmbroD': 71.11314028494216}"
69,"{'Flexão_CotoveloD': 106.41897780058163, 'Flexão_CotoveloE': 114.64273813268291, 'Abdução_OmbroE': 165.37201225692593, 'Abdução_OmbroD': 137.81856056109794, 'Flexão_OmbroE': 86.98073602410275, 'Flexão_OmbroD': 67.44704844257421}"
70,"{'Flexão_CotoveloD': 103.38493667103847, 'Flexão_CotoveloE': 113.19454150712598, 'Abdução_OmbroE': 163.4927764962006, 'Abdução_OmbroD': 137.86782583256755, 'Flexão_OmbroE': 87.27338782160041, 'Flexão_OmbroD': 63.15618525043392}"
71,"{'Flexão_CotoveloD': 100.88782625440902, 'Flexão_CotoveloE': 108.02228795170463, 'Abdução_OmbroE': 160.4473785685001, 'Abdução_OmbroD': 136.53123979546535, 'Flexão_OmbroE': 81.44047856332004, 'Flexão_OmbroD': 62.127780528382544}"
72,"{'Flexão_CotoveloD': 99.02430344360295, 'Flexão_CotoveloE': 104.29954935692484, 'Abdução_OmbroE': 159.12144915652468, 'Abdução_OmbroD': 135.10615603707112, 'Flexão_OmbroE': 78.83106666168445, 'Flexão_OmbroD': 61.04021405697452}"
73,"{'Flexão_CotoveloD': 101.25671036593755, 'Flexão_CotoveloE': 104.00808572067223, 'Abdução_OmbroE': 157.1553149300137, 'Abdução_OmbroD': 134.25311905783025, 'Flexão_OmbroE': 74.43796711767581, 'Flexão_OmbroD': 62.47740440088454}"
