Frame,Angle
37,"{'Flexão_CotoveloD': 91.48048080415178, 'Flexão_CotoveloE': 103.29950925660508, 'Abdução_OmbroE': 157.13981584454436, 'Abdução_OmbroD': 118.80151166758168, 'Flexão_OmbroE': 80.08857849062792, 'Flexão_OmbroD': 44.64712974109571}"
38,"{'Flexão_CotoveloD': 89.06621630744816, 'Flexão_CotoveloE': 103.92399995349108, 'Abdução_OmbroE': 157.29109686570496, 'Abdução_OmbroD': 118.28273280572279, 'Flexão_OmbroE': 80.19279508469545, 'Flexão_OmbroD': 42.46012349900772}"
39,"{'Flexão_CotoveloD': 91.53795856444887, 'Flexão_CotoveloE': 104.3045468637768, 'Abdução_OmbroE': 158.09010721684706, 'Abdução_OmbroD': 119.67352808042347, 'Flexão_OmbroE': 80.71600381022827, 'Flexão_OmbroD': 46.09277933563973}"
40,"{'Flexão_CotoveloD': 96.35578298712768, 'Flexão_CotoveloE': 103.94304271080418, 'Abdução_OmbroE': 158.31732029273033, 'Abdução_OmbroD': 120.89100014770926, 'Flexão_OmbroE': 80.37566769164592, 'Flexão_OmbroD': 51.59710729069832}"
41,"{'Flexão_CotoveloD': 93.74603919125914, 'Flexão_CotoveloE': 104.41694435911327, 'Abdução_OmbroE': 157.58806455146285, 'Abdução_OmbroD': 119.55961056517884, 'Flexão_OmbroE': 79.66062030850348, 'Flexão_OmbroD': 47.58601570429511}"
42,"{'Flexão_CotoveloD': 101.45479344862791, 'Flexão_CotoveloE': 104.34754888924006, 'Abdução_OmbroE': 158.85814787642545, 'Abdução_OmbroD': 121.3017661203896, 'Flexão_OmbroE': 79.68897909890022, 'Flexão_OmbroD': 54.84126997199074}"
43,"{'Flexão_CotoveloD': 98.22045321563729, 'Flexão_CotoveloE': 104.60078131060018, 'Abdução_OmbroE': 159.04904829749475, 'Abdução_OmbroD': 120.75782326380899, 'Flexão_OmbroE': 80.359061898977, 'Flexão_OmbroD': 53.28496849023392}"
44,"{'Flexão_CotoveloD': 98.33337823379455, 'Flexão_CotoveloE': 104.35786287498746, 'Abdução_OmbroE': 159.6786088199133, 'Abdução_OmbroD': 121.02727594451953, 'Flexão_OmbroE': 81.50664165291535, 'Flexão_OmbroD': 52.341190692709816}"
45,"{'Flexão_CotoveloD': 97.85096227256915, 'Flexão_CotoveloE': 104.71983278887018, 'Abdução_OmbroE': 159.02333834339277, 'Abdução_OmbroD': 121.21545667726505, 'Flexão_OmbroE': 81.19034243256087, 'Flexão_OmbroD': 52.53710112681661}"
46,"{'Flexão_CotoveloD': 96.23340652698386, 'Flexão_CotoveloE': 105.02717125701439, 'Abdução_OmbroE': 158.6847760590958, 'Abdução_OmbroD': 120.6085810945662, 'Flexão_OmbroE': 80.10318434461225, 'Flexão_OmbroD': 50.09555552567423}"
47,"{'Flexão_CotoveloD': 94.81870129556665, 'Flexão_CotoveloE': 104.99455961740155, 'Abdução_OmbroE': 159.7088412603684, 'Abdução_OmbroD': 120.4376736707797, 'Flexão_OmbroE': 81.63168736136704, 'Flexão_OmbroD': 49.428580449234374}"
48,"{'Flexão_CotoveloD': 90.57131670402073, 'Flexão_CotoveloE': 103.92335490612896, 'Abdução_OmbroE': 157.85292845623482, 'Abdução_OmbroD': 118.40091465908158, 'Flexão_OmbroE': 80.4367863861971, 'Flexão_OmbroD': 43.36540203182818}"
49,"{'Flexão_CotoveloD': 92.79372908029467, 'Flexão_CotoveloE': 104.00142100025037, 'Abdução_OmbroE': 156.98091758894265, 'Abdução_OmbroD': 120.30443220017727, 'Flexão_OmbroE': 79.76431803573902, 'Flexão_OmbroD': 47.223349038173666}"
50,"{'Flexão_CotoveloD': 103.94419578104674, 'Flexão_CotoveloE': 104.38573560402494, 'Abdução_OmbroE': 160.0928575963956, 'Abdução_OmbroD': 121.67588608820876, 'Flexão_OmbroE': 80.03439883930908, 'Flexão_OmbroD': 57.768934273952226}"
51,"{'Flexão_CotoveloD': 104.57112585671082, 'Flexão_CotoveloE': 107.38907033170852, 'Abdução_OmbroE': 161.03142288386002, 'Abdução_OmbroD': 121.80236285477264, 'Flexão_OmbroE': 80.70647847939702, 'Flexão_OmbroD': 58.54145444064267}"
52,"{'Flexão_CotoveloD': 108.35721475285706, 'Flexão_CotoveloE': 107.56692260336807, 'Abdução_OmbroE': 163.05859762810988, 'Abdução_OmbroD': 122.4179576728298, 'Flexão_OmbroE': 83.48164060785282, 'Flexão_OmbroD': 61.77708039514741}"
53,"{'Flexão_CotoveloD': 94.38256736669521, 'Flexão_CotoveloE': 102.35843215617881, 'Abdução_OmbroE': 157.73882367963478, 'Abdução_OmbroD': 120.84596511404698, 'Flexão_OmbroE': 79.42975240774771, 'Flexão_OmbroD': 49.78467498341587}"
54,"{'Flexão_CotoveloD': 92.87676509222578, 'Flexão_CotoveloE': 101.01410132336493, 'Abdução_OmbroE': 156.3519192474101, 'Abdução_OmbroD': 120.14199733978737, 'Flexão_OmbroE': 78.5565892619439, 'Flexão_OmbroD': 48.2437470941569}"
55,"{'Flexão_CotoveloD': 91.41828011340228, 'Flexão_CotoveloE': 102.09427688482309, 'Abdução_OmbroE': 154.9767775426397, 'Abdução_OmbroD': 118.9139587497454, 'Flexão_OmbroE': 75.77399474870671, 'Flexão_OmbroD': 45.16254238572961}"
56,"{'Flexão_CotoveloD': 94.76143040816548, 'Flexão_CotoveloE': 102.85781114739528, 'Abdução_OmbroE': 157.78226376866357, 'Abdução_OmbroD': 119.56507425785739, 'Flexão_OmbroE': 76.70677474439111, 'Flexão_OmbroD': 51.12705895673545}"
57,"{'Flexão_CotoveloD': 101.78403425940357, 'Flexão_CotoveloE': 104.37378896298574, 'Abdução_OmbroE': 155.8926618209016, 'Abdução_OmbroD': 121.80729329350092, 'Flexão_OmbroE': 75.54049281681431, 'Flexão_OmbroD': 54.979442160391685}"
58,"{'Flexão_CotoveloD': 99.68479758997287, 'Flexão_CotoveloE': 105.50483181727911, 'Abdução_OmbroE': 155.4808742450372, 'Abdução_OmbroD': 121.69588088549708, 'Flexão_OmbroE': 74.84218447376152, 'Flexão_OmbroD': 53.84109695236053}"
59,"{'Flexão_CotoveloD': 95.28582266250535, 'Flexão_CotoveloE': 101.14528883850383, 'Abdução_OmbroE': 156.19689247513958, 'Abdução_OmbroD': 120.38061939633322, 'Flexão_OmbroE': 76.89224762888507, 'Flexão_OmbroD': 50.97903758059144}"
60,"{'Flexão_CotoveloD': 99.31894240741967, 'Flexão_CotoveloE': 104.63725422605862, 'Abdução_OmbroE': 162.44059578959926, 'Abdução_OmbroD': 121.4494110920383, 'Flexão_OmbroE': 84.59983510421384, 'Flexão_OmbroD': 51.30241134111358}"
61,"{'Flexão_CotoveloD': 100.8609496653281, 'Flexão_CotoveloE': 102.19228612507617, 'Abdução_OmbroE': 160.72607384621807, 'Abdução_OmbroD': 121.45878352600576, 'Flexão_OmbroE': 80.95523528704406, 'Flexão_OmbroD': 54.62010578512178}"
62,"{'Flexão_CotoveloD': 92.08222203826607, 'Flexão_CotoveloE': 100.06421751030203, 'Abdução_OmbroE': 154.12220420043815, 'Abdução_OmbroD': 119.6980418537311, 'Flexão_OmbroE': 74.64630877977469, 'Flexão_OmbroD': 47.58864077826942}"
63,"{'Flexão_CotoveloD': 96.13063628518773, 'Flexão_CotoveloE': 99.9710431336018, 'Abdução_OmbroE': 154.9520425401411, 'Abdução_OmbroD': 121.3730775529224, 'Flexão_OmbroE': 75.07022053353394, 'Flexão_OmbroD': 51.805824795629576}"
64,"{'Flexão_CotoveloD': 88.88807254135894, 'Flexão_CotoveloE': 98.78826461342037, 'Abdução_OmbroE': 152.01396995722473, 'Abdução_OmbroD': 118.9274384795059, 'Flexão_OmbroE': 72.14465227886916, 'Flexão_OmbroD': 45.49854831337444}"
