Frame,Angle
100,"{'Flexão_Cab': 136.8226813612579, 'Flexão_Tro': 147.4521750217021, 'Rotação_Tro': 1.8735571963326667}"
101,"{'Flexão_Cab': 137.8988314381952, 'Flexão_Tro': 149.90610558977397, 'Rotação_Tro': 1.9230350437653088}"
102,"{'Flexão_Cab': 138.47759639107585, 'Flexão_Tro': 149.84963704725917, 'Rotação_Tro': 1.8583539350616862}"
103,"{'Flexão_Cab': 138.4500318817005, 'Flexão_Tro': 148.54232257448723, 'Rotação_Tro': 1.959729980115393}"
104,"{'Flexão_Cab': 137.72597699382314, 'Flexão_Tro': 151.6965900114559, 'Rotação_Tro': 1.6140197728853307}"
105,"{'Flexão_Cab': 139.34342260388502, 'Flexão_Tro': 151.32259995899022, 'Rotação_Tro': 1.4630420616978765}"
106,"{'Flexão_Cab': 139.80641848102906, 'Flexão_Tro': 152.7718695129815, 'Rotação_Tro': 1.6151492111105306}"
107,"{'Flexão_Cab': 139.78254272882964, 'Flexão_Tro': 158.2654418976553, 'Rotação_Tro': 1.6883922424077336}"
108,"{'Flexão_Cab': 139.46724438597946, 'Flexão_Tro': 155.20238002268928, 'Rotação_Tro': 1.760460279775231}"
109,"{'Flexão_Cab': 140.55535266671507, 'Flexão_Tro': 155.08780898642897, 'Rotação_Tro': 1.595959655222023}"
110,"{'Flexão_Cab': 140.5346117389018, 'Flexão_Tro': 153.57682542550987, 'Rotação_Tro': 1.6228566569481482}"
111,"{'Flexão_Cab': 140.4848938695703, 'Flexão_Tro': 151.0779496190819, 'Rotação_Tro': 1.5791889750172456}"
112,"{'Flexão_Cab': 140.7820942692452, 'Flexão_Tro': 150.9550165237572, 'Rotação_Tro': 1.4117132395943874}"
113,"{'Flexão_Cab': 138.31712598042066, 'Flexão_Tro': 150.5332923655547, 'Rotação_Tro': 1.4351269820538157}"
114,"{'Flexão_Cab': 138.21607377340004, 'Flexão_Tro': 152.9985314250712, 'Rotação_Tro': 1.4019455706361688}"
115,"{'Flexão_Cab': 137.41579096839837, 'Flexão_Tro': 149.56136745743504, 'Rotação_Tro': 1.5173818748848922}"
116,"{'Flexão_Cab': 138.02687085809498, 'Flexão_Tro': 150.6181249179665, 'Rotação_Tro': 1.4485007794525988}"
117,"{'Flexão_Cab': 136.60391886285822, 'Flexão_Tro': 149.86823595883033, 'Rotação_Tro': 1.5929826252739387}"
118,"{'Flexão_Cab': 139.99033928951056, 'Flexão_Tro': 148.16449065418934, 'Rotação_Tro': 1.516421544196504}"
119,"{'Flexão_Cab': 140.59725207043874, 'Flexão_Tro': 148.6569517237506, 'Rotação_Tro': 1.6208543346548303}"
120,"{'Flexão_Cab': 139.10281040252153, 'Flexão_Tro': 153.08735150048534, 'Rotação_Tro': 1.1338112738729929}"
121,"{'Flexão_Cab': 138.1210138218286, 'Flexão_Tro': 150.36032463473217, 'Rotação_Tro': 1.3495976349267522}"
122,"{'Flexão_Cab': 136.61926303906938, 'Flexão_Tro': 151.48372768731983, 'Rotação_Tro': 1.5935683639341538}"
123,"{'Flexão_Cab': 134.92575547848563, 'Flexão_Tro': 152.13765448221818, 'Rotação_Tro': 1.6253247825072756}"
