Frame,Angle
198,"{'Flexão_Cab': 59.440202038865166, 'Flexão_Tro': 163.29099946479715, 'Rotação_Tro': 13.595907824618482}"
200,"{'Flexão_Cab': 62.637859393925524, 'Flexão_Tro': 169.64513750489323, 'Rotação_Tro': 14.790873236027064}"
202,"{'Flexão_Cab': 59.650170297165175, 'Flexão_Tro': 167.71618098100996, 'Rotação_Tro': 14.281614190373656}"
204,"{'Flexão_Cab': 62.890980214851425, 'Flexão_Tro': 170.14169407155336, 'Rotação_Tro': 13.840391185639595}"
206,"{'Flexão_Cab': 65.29878735150496, 'Flexão_Tro': 168.23322237112046, 'Rotação_Tro': 13.585921183113514}"
208,"{'Flexão_Cab': 59.02426397652454, 'Flexão_Tro': 166.24856263826638, 'Rotação_Tro': 13.003748464934105}"
210,"{'Flexão_Cab': 59.42183541825288, 'Flexão_Tro': 165.8308564406855, 'Rotação_Tro': 13.193048306401744}"
212,"{'Flexão_Cab': 60.2819056069456, 'Flexão_Tro': 165.9867586403405, 'Rotação_Tro': 12.91956180603192}"
214,"{'Flexão_Cab': 60.35574846441861, 'Flexão_Tro': 166.8254802571868, 'Rotação_Tro': 12.08384609824224}"
216,"{'Flexão_Cab': 60.094288265003854, 'Flexão_Tro': 163.89713686927627, 'Rotação_Tro': 14.324015725415736}"
218,"{'Flexão_Cab': 61.92332394878068, 'Flexão_Tro': 164.67575875058486, 'Rotação_Tro': 14.011381346047333}"
220,"{'Flexão_Cab': 65.77091456068142, 'Flexão_Tro': 167.94019631909342, 'Rotação_Tro': 12.568366638170941}"
222,"{'Flexão_Cab': 61.78325490058792, 'Flexão_Tro': 164.02376229821294, 'Rotação_Tro': 12.832338256115657}"
224,"{'Flexão_Cab': 63.83270117697178, 'Flexão_Tro': 164.53894444108167, 'Rotação_Tro': 13.180107255083099}"
226,"{'Flexão_Cab': 67.17193347855519, 'Flexão_Tro': 168.4021697682369, 'Rotação_Tro': 10.976415573296483}"
228,"{'Flexão_Cab': 63.79493857495537, 'Flexão_Tro': 167.38615159598027, 'Rotação_Tro': 11.717645088635825}"
230,"{'Flexão_Cab': 63.794929957974645, 'Flexão_Tro': 164.7915621066449, 'Rotação_Tro': 7.6836312160159785}"
232,"{'Flexão_Cab': 63.613120408920054, 'Flexão_Tro': 164.12199659381918, 'Rotação_Tro': 11.10207180638616}"
234,"{'Flexão_Cab': 64.36021308881259, 'Flexão_Tro': 164.597589377508, 'Rotação_Tro': 11.45398282890115}"
236,"{'Flexão_Cab': 61.50494587302852, 'Flexão_Tro': 164.35198096249655, 'Rotação_Tro': 12.107570220754608}"
238,"{'Flexão_Cab': 62.06857119063545, 'Flexão_Tro': 163.89607465824062, 'Rotação_Tro': 12.372490968114793}"
240,"{'Flexão_Cab': 68.83623438437917, 'Flexão_Tro': 168.6180371513449, 'Rotação_Tro': 13.737601826393306}"
242,"{'Flexão_Cab': 65.88078015367327, 'Flexão_Tro': 167.05051516185787, 'Rotação_Tro': 12.545539713923803}"
244,"{'Flexão_Cab': 66.47032355316975, 'Flexão_Tro': 166.79511621908202, 'Rotação_Tro': 12.106504690866641}"
246,"{'Flexão_Cab': 69.98453027902245, 'Flexão_Tro': 168.77821218414368, 'Rotação_Tro': 12.291878302144577}"
248,"{'Flexão_Cab': 66.51145405848983, 'Flexão_Tro': 169.09617718548444, 'Rotação_Tro': 10.637254923225706}"
250,"{'Flexão_Cab': 63.06721432767769, 'Flexão_Tro': 164.49788406685414, 'Rotação_Tro': 12.164749327864447}"
