Frame,Angle
64,"{'Flexão_CotoveloD': 123.9020008289593, 'Flexão_CotoveloE': 168.33598952210176, 'Abdução_OmbroE': 171.68529852855818, 'Abdução_OmbroD': 159.17187817460245, 'Flexão_OmbroE': 121.90783966687002, 'Flexão_OmbroD': 103.21319837876521}"
66,"{'Flexão_CotoveloD': 120.94420759236014, 'Flexão_CotoveloE': 167.29984890245169, 'Abdução_OmbroE': 169.68305161653993, 'Abdução_OmbroD': 160.58381609541883, 'Flexão_OmbroE': 116.11882076986359, 'Flexão_OmbroD': 111.13251585716614}"
68,"{'Flexão_CotoveloD': 110.2938112233174, 'Flexão_CotoveloE': 173.8176847451397, 'Abdução_OmbroE': 164.29480599902317, 'Abdução_OmbroD': 159.32205784586512, 'Flexão_OmbroE': 114.99220562961261, 'Flexão_OmbroD': 107.24911433620888}"
70,"{'Flexão_CotoveloD': 105.91387433877007, 'Flexão_CotoveloE': 157.1746526136884, 'Abdução_OmbroE': 168.1321977745089, 'Abdução_OmbroD': 159.4196259180012, 'Flexão_OmbroE': 117.58755928824831, 'Flexão_OmbroD': 108.72223733714513}"
72,"{'Flexão_CotoveloD': 84.85056330795598, 'Flexão_CotoveloE': 170.72790185151837, 'Abdução_OmbroE': 162.20309031942966, 'Abdução_OmbroD': 158.01431543526493, 'Flexão_OmbroE': 113.93277818970846, 'Flexão_OmbroD': 102.27620232516257}"
74,"{'Flexão_CotoveloD': 92.6327946785111, 'Flexão_CotoveloE': 165.49432010356435, 'Abdução_OmbroE': 166.5360789391377, 'Abdução_OmbroD': 157.3379460155046, 'Flexão_OmbroE': 116.50637665757759, 'Flexão_OmbroD': 107.06241240298706}"
76,"{'Flexão_CotoveloD': 84.40878968305834, 'Flexão_CotoveloE': 127.54771933462999, 'Abdução_OmbroE': 157.22551802967592, 'Abdução_OmbroD': 155.0213229061609, 'Flexão_OmbroE': 111.65662136508878, 'Flexão_OmbroD': 98.86059204259125}"
78,"{'Flexão_CotoveloD': 73.3553437667674, 'Flexão_CotoveloE': 79.53943329811301, 'Abdução_OmbroE': 143.84251864083186, 'Abdução_OmbroD': 153.9250492785505, 'Flexão_OmbroE': 99.2345796371746, 'Flexão_OmbroD': 98.04077250786257}"
80,"{'Flexão_CotoveloD': 67.63518391377899, 'Flexão_CotoveloE': 78.66745880912248, 'Abdução_OmbroE': 139.06740044308543, 'Abdução_OmbroD': 153.74201581077273, 'Flexão_OmbroE': 94.88935515034107, 'Flexão_OmbroD': 98.82007810723432}"
82,"{'Flexão_CotoveloD': 71.62162744082141, 'Flexão_CotoveloE': 145.66682317636992, 'Abdução_OmbroE': 159.22026703352373, 'Abdução_OmbroD': 154.575604818705, 'Flexão_OmbroE': 110.19032452196225, 'Flexão_OmbroD': 103.93796332443067}"
84,"{'Flexão_CotoveloD': 77.3550325844914, 'Flexão_CotoveloE': 149.01160907172567, 'Abdução_OmbroE': 161.55203683371587, 'Abdução_OmbroD': 157.67739705957223, 'Flexão_OmbroE': 111.1439863347402, 'Flexão_OmbroD': 108.94815165734614}"
86,"{'Flexão_CotoveloD': 84.85580356315708, 'Flexão_CotoveloE': 153.12772575836027, 'Abdução_OmbroE': 164.44497136009213, 'Abdução_OmbroD': 158.00170117891085, 'Flexão_OmbroE': 111.80536358089631, 'Flexão_OmbroD': 112.35052203087157}"
88,"{'Flexão_CotoveloD': 86.12107749499094, 'Flexão_CotoveloE': 155.74184458905066, 'Abdução_OmbroE': 166.3420419683502, 'Abdução_OmbroD': 159.0652295424446, 'Flexão_OmbroE': 112.86586470461299, 'Flexão_OmbroD': 112.28251325109918}"
90,"{'Flexão_CotoveloD': 82.86362109675085, 'Flexão_CotoveloE': 151.38073424904812, 'Abdução_OmbroE': 163.51357307002192, 'Abdução_OmbroD': 158.5502024637035, 'Flexão_OmbroE': 112.32594696807432, 'Flexão_OmbroD': 109.66204608467606}"
92,"{'Flexão_CotoveloD': 87.50850309202956, 'Flexão_CotoveloE': 155.56814009844243, 'Abdução_OmbroE': 157.35926597561215, 'Abdução_OmbroD': 155.12051109049392, 'Flexão_OmbroE': 111.25622028841208, 'Flexão_OmbroD': 98.93231792597662}"
94,"{'Flexão_CotoveloD': 117.0610264152903, 'Flexão_CotoveloE': 162.74430799626595, 'Abdução_OmbroE': 168.69244687289688, 'Abdução_OmbroD': 161.93114920134497, 'Flexão_OmbroE': 116.7307379775175, 'Flexão_OmbroD': 113.06639891726425}"
96,"{'Flexão_CotoveloD': 88.38658697795307, 'Flexão_CotoveloE': 138.67069496728107, 'Abdução_OmbroE': 160.02482996760423, 'Abdução_OmbroD': 154.07444622793636, 'Flexão_OmbroE': 113.62506616261804, 'Flexão_OmbroD': 98.47683800456137}"
98,"{'Flexão_CotoveloD': 121.2611102768119, 'Flexão_CotoveloE': 164.53930951959484, 'Abdução_OmbroE': 170.1895891153849, 'Abdução_OmbroD': 161.7404099261083, 'Flexão_OmbroE': 117.20283876063297, 'Flexão_OmbroD': 113.77366623106047}"
100,"{'Flexão_CotoveloD': 133.94399368693757, 'Flexão_CotoveloE': 167.61889937246616, 'Abdução_OmbroE': 172.3098825031338, 'Abdução_OmbroD': 162.3441860503608, 'Flexão_OmbroE': 118.83830476479577, 'Flexão_OmbroD': 110.81027097558712}"
