Frame,Angle
85,"{'Flexão_Cab': 121.22736157681547, 'Flexão_Tro': 147.62449297372095, 'Rotação_Tro': 1.9763267817167962}"
86,"{'Flexão_Cab': 118.79593519969387, 'Flexão_Tro': 143.4019620856658, 'Rotação_Tro': 2.0288991073659193}"
87,"{'Flexão_Cab': 120.29082674722201, 'Flexão_Tro': 143.39734625594025, 'Rotação_Tro': 2.14284520044937}"
88,"{'Flexão_Cab': 120.49227331245015, 'Flexão_Tro': 143.1069935066135, 'Rotação_Tro': 2.198781684685873}"
89,"{'Flexão_Cab': 120.8977538140897, 'Flexão_Tro': 143.36223670133398, 'Rotação_Tro': 2.2024470339542295}"
90,"{'Flexão_Cab': 122.80431747151664, 'Flexão_Tro': 143.7844078586832, 'Rotação_Tro': 2.0088764898775366}"
91,"{'Flexão_Cab': 124.04724564075843, 'Flexão_Tro': 145.38410140826682, 'Rotação_Tro': 2.2414097092250596}"
92,"{'Flexão_Cab': 122.20314228755038, 'Flexão_Tro': 142.51036450786967, 'Rotação_Tro': 2.471730609039301}"
93,"{'Flexão_Cab': 123.00104053280484, 'Flexão_Tro': 143.15829673744855, 'Rotação_Tro': 2.283603825096908}"
94,"{'Flexão_Cab': 122.64921058753103, 'Flexão_Tro': 140.87503237053917, 'Rotação_Tro': 2.2892366630300334}"
95,"{'Flexão_Cab': 122.83922593149364, 'Flexão_Tro': 143.46787774832623, 'Rotação_Tro': 1.9611692919962305}"
96,"{'Flexão_Cab': 125.6518222537514, 'Flexão_Tro': 144.41018877089996, 'Rotação_Tro': 2.329666808081891}"
97,"{'Flexão_Cab': 126.17355909600047, 'Flexão_Tro': 147.34320962419042, 'Rotação_Tro': 2.5035367902866588}"
98,"{'Flexão_Cab': 125.76564536794311, 'Flexão_Tro': 154.86187626810647, 'Rotação_Tro': 2.2626238471878275}"
99,"{'Flexão_Cab': 126.20269805495958, 'Flexão_Tro': 153.44883688760993, 'Rotação_Tro': 1.1681624483016986}"
100,"{'Flexão_Cab': 125.94247952744496, 'Flexão_Tro': 148.7624667042694, 'Rotação_Tro': 1.4806063475849782}"
101,"{'Flexão_Cab': 126.91916636431387, 'Flexão_Tro': 152.0422646888519, 'Rotação_Tro': 1.916383432543999}"
102,"{'Flexão_Cab': 126.42687940386074, 'Flexão_Tro': 151.20924558863814, 'Rotação_Tro': 1.9169506916705297}"
